location,                                                   type,           hint,                 scene,                          id,                         item
MQ Spirit Temple SR Lobby Rock Left,                        sr,             NONE,                 TEMPLE_SPIRIT,                  0x0c,                       RUPEE_SILVER_SPIRIT_LOBBY
MQ Spirit Temple SR Lobby After Water Near Door,            sr,             NONE,                 TEMPLE_SPIRIT,                  0x0d,                       RUPEE_SILVER_SPIRIT_LOBBY
MQ Spirit Temple SR Lobby In Water,                         sr,             NONE,                 TEMPLE_SPIRIT,                  0x0e,                       RUPEE_SILVER_SPIRIT_LOBBY
MQ Spirit Temple SR Adult Bottom,                           sr,             NONE,                 TEMPLE_SPIRIT,                  0x0f,                       RUPEE_SILVER_SPIRIT_ADULT
MQ Spirit Temple SR Adult Bottom-Center,                    sr,             NONE,                 TEMPLE_SPIRIT,                  0x10,                       RUPEE_SILVER_SPIRIT_ADULT
MQ Spirit Temple SR Adult Center-Top,                       sr,             NONE,                 TEMPLE_SPIRIT,                  0x11,                       RUPEE_SILVER_SPIRIT_ADULT
MQ Spirit Temple SR Adult Top,                              sr,             NONE,                 TEMPLE_SPIRIT,                  0x12,                       RUPEE_SILVER_SPIRIT_ADULT
MQ Spirit Temple SR Adult Skulltula,                        sr,             NONE,                 TEMPLE_SPIRIT,                  0x13,                       RUPEE_SILVER_SPIRIT_ADULT
MQ Spirit Temple Pot Entrance 1,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0011,                     RECOVERY_HEART
MQ Spirit Temple Pot Entrance 2,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0012,                     RECOVERY_HEART
MQ Spirit Temple Pot Entrance 3,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0013,                     BOMB
MQ Spirit Temple Pot Entrance 4,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0015,                     MAGIC_JAR_LARGE
MQ Spirit Temple Pot Child Entrance,                        pot,            NONE,                 TEMPLE_SPIRIT,                  0x010b,                     BOMB
MQ Spirit Temple Pot Child Boulders 1,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x020c,                     RECOVERY_HEART
MQ Spirit Temple Pot Child Boulders 2,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x020d,                     MAGIC_JAR_LARGE
MQ Spirit Temple Pot Child Climb,                           pot,            NONE,                 TEMPLE_SPIRIT,                  0x040c,                     MAGIC_JAR_LARGE
MQ Spirit Temple Pot Statue Room Upper 1,                   pot,            NONE,                 TEMPLE_SPIRIT,                  0x0520,                     ARROWS_5
MQ Spirit Temple Pot Statue Room Upper 2,                   pot,            NONE,                 TEMPLE_SPIRIT,                  0x0521,                     MAGIC_JAR_LARGE
MQ Spirit Temple Pot Statue Room Lower 1,                   pot,            NONE,                 TEMPLE_SPIRIT,                  0x051e,                     RECOVERY_HEART
MQ Spirit Temple Pot Statue Room Lower 2,                   pot,            NONE,                 TEMPLE_SPIRIT,                  0x0522,                     MAGIC_JAR_SMALL
MQ Spirit Temple Pot Statue Room Lower 3,                   pot,            NONE,                 TEMPLE_SPIRIT,                  0x0523,                     DEKU_SEEDS_5
MQ Spirit Temple Pot Child Sun Room 1,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x0816,                     RECOVERY_HEART
MQ Spirit Temple Pot Child Sun Room 2,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x0818,                     DEKU_SEEDS_5
MQ Spirit Temple Pot Adult Climb 1,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x0f0e,                     RECOVERY_HEART
MQ Spirit Temple Pot Adult Climb 2,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x0f0f,                     RECOVERY_HEART
MQ Spirit Temple Pot Topmost Climb 1,                       pot,            NONE,                 TEMPLE_SPIRIT,                  0x170f,                     RECOVERY_HEART
MQ Spirit Temple Pot Topmost Climb 2,                       pot,            NONE,                 TEMPLE_SPIRIT,                  0x1710,                     RECOVERY_HEART
MQ Spirit Temple Pot Top Near Triforce Symbol 1,            pot,            NONE,                 TEMPLE_SPIRIT,                  0x1803,                     RECOVERY_HEART
MQ Spirit Temple Pot Top Near Triforce Symbol 2,            pot,            NONE,                 TEMPLE_SPIRIT,                  0x1804,                     BOMB
MQ Spirit Temple Pot Top Near Lowering Platform 1,          pot,            NONE,                 TEMPLE_SPIRIT,                  0x1909,                     RECOVERY_HEART
MQ Spirit Temple Pot Top Near Lowering Platform 2,          pot,            NONE,                 TEMPLE_SPIRIT,                  0x190a,                     RECOVERY_HEART
MQ Spirit Temple Pot Top Near Lowering Platform 3,          pot,            NONE,                 TEMPLE_SPIRIT,                  0x190b,                     RECOVERY_HEART
MQ Spirit Temple Pot Top Near Lowering Platform 4,          pot,            NONE,                 TEMPLE_SPIRIT,                  0x190c,                     MAGIC_JAR_SMALL
MQ Spirit Temple Pot Child Back 1,                          pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b09,                     RECOVERY_HEART
MQ Spirit Temple Pot Child Back 2,                          pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b0a,                     RECOVERY_HEART
MQ Spirit Temple Pot Child Back 3,                          pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b0b,                     DEKU_SEEDS_5
MQ Spirit Temple Pot Child Back 4,                          pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b0c,                     FLEXIBLE
MQ Spirit Temple Flying Pot Statue Room Upper,              pot,            NONE,                 TEMPLE_SPIRIT,                  0x0512,                     NOTHING
MQ Spirit Temple Flying Pot Statue Room Lower,              pot,            NONE,                 TEMPLE_SPIRIT,                  0x0513,                     NOTHING
MQ Spirit Temple Flying Pot Statue Room Stairs,             pot,            NONE,                 TEMPLE_SPIRIT,                  0x0516,                     NOTHING
MQ Spirit Temple Dinolfos Room Big Fairy,                   fairy_spot,     NONE,                 TEMPLE_SPIRIT,                  0x01202,                    FAIRY_BIG
MQ Spirit Temple Heart 1,                                   heart,          NONE,                 TEMPLE_SPIRIT,                  0x0010d,                    RECOVERY_HEART
MQ Spirit Temple Heart 2,                                   heart,          NONE,                 TEMPLE_SPIRIT,                  0x0010e,                    RECOVERY_HEART
MQ Spirit Temple Wonder Item Chest Hammer,                  wonder,         NONE,                 TEMPLE_SPIRIT,                  0x01208,                    RECOVERY_HEART
MQ Spirit Temple Wonder Item Chest Slash,                   wonder,         NONE,                 TEMPLE_SPIRIT,                  0x01209,                    RECOVERY_HEART
MQ Spirit Temple Giant Statue Room Large Crate 1,           crate,          NONE,                 TEMPLE_SPIRIT,                  0x0050b,                    RUPEE_GREEN
MQ Spirit Temple Giant Statue Room Large Crate 2,           crate,          NONE,                 TEMPLE_SPIRIT,                  0x0050c,                    RUPEE_GREEN
MQ Spirit Temple Giant Statue Room Small Crate,             crate,          NONE,                 TEMPLE_SPIRIT,                  0x0050d,                    NOTHING
MQ Spirit Temple Beamos Room Small Crate,                   crate,          NONE,                 TEMPLE_SPIRIT,                  0x01100,                    NOTHING
MQ Spirit Temple Top Near Lowering Platform Large Crate 1,  crate,          NONE,                 TEMPLE_SPIRIT,                  0x01901,                    RUPEE_GREEN
MQ Spirit Temple Top Near Lowering Platform Large Crate 2,  crate,          NONE,                 TEMPLE_SPIRIT,                  0x01902,                    RUPEE_GREEN
MQ Spirit Temple Top Near Lowering Platform Large Crate 3,  crate,          NONE,                 TEMPLE_SPIRIT,                  0x01903,                    RUPEE_GREEN
MQ Spirit Temple Top Near Lowering Platform Large Crate 4,  crate,          NONE,                 TEMPLE_SPIRIT,                  0x01904,                    RUPEE_GREEN
MQ Gerudo Training Grounds Entryway Left Chest,             chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x13,                       ARROWS_10
MQ Gerudo Training Grounds Entryway Right Chest,            chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x07,                       BOMBCHU_10
MQ Gerudo Training Grounds Maze First Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0b,                       RUPEE_PURPLE
MQ Gerudo Training Grounds Maze Second Chest,               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x06,                       RUPEE_GREEN
MQ Gerudo Training Grounds Maze Third Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0a,                       RUPEE_RED
MQ Gerudo Training Grounds Maze Fourth Chest,               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x09,                       RUPEE_GREEN
MQ Gerudo Training Grounds Right Side Dinolfos Chest,       chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x01,                       SMALL_KEY_GTG
